"","Img","MeasDate","MeasTime","Tube","Location","PxSizeH","PxSizeV","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","Crop","RepSet","AnyRootsRef","AnyRootsLog","AnyRootsTrace","Subject","Frame"
"146","CONSISTEST_T001_L046_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,46,0.024011,0.025105,144.3256,7.7934,24.4836,0.54,0.376,55,144.3256,7.7934,24.4836,0.54,0.376,55,0,0,0,0,0,0,0,0,0,0,0,0,10,135.9981,0,7.2537,1.0738,0,0,0,0,0,0,20.9848,0,2.9559,0.543,0,0,0,0,0,0,6.6797,0,0.9409,0.1728,0,0,0,0,0,0,0.2577,0,0.0966,0.0218,0,0,0,0,0,0,53,0,1,1,0,0,0,0,0,0,"Corn",0,"y","y","y","MPD",46
"147","CONSISTEST_T001_L047_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,47,0.024011,0.025105,58.0981,18.6374,58.5511,3.2079,5.592,16,58.0981,18.6374,58.5511,3.2079,5.592,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.9476,4.6497,3.9767,13.8082,7.4174,3.9215,7.443,4.3076,10.6266,0,0.6013,1.8842,2.153,10.2468,6.2795,4.1273,8.9682,5.828,18.4628,0,0.1914,0.5998,0.6853,3.2617,1.9988,1.3138,2.8547,1.8551,5.8769,0,0.0148,0.0614,0.0928,0.6065,0.4232,0.346,0.8605,0.6279,2.5911,0,3,2,2,5,1,2,1,0,0,"Corn",0,"y","y","y","MPD",47
"148","CONSISTEST_T001_L048_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,48,0.024011,0.025105,39.4405,12.3868,38.9144,3.1406,3.59,8,39.4405,12.3868,38.9144,3.1406,3.59,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.1175,9.702,11.4869,2.0707,1.2202,0,2.5677,12.2755,0,0,0.0549,5.5722,8.0135,1.7446,1.2151,0,3.5792,18.7347,0,0,0.0175,1.7737,2.5508,0.5553,0.3868,0,1.1393,5.9635,0,0,0.002,0.2559,0.4452,0.117,0.0963,0,0.397,2.2787,0,0,0,4,3,0,0,0,0,1,"Switch",0,"y","y","y","MPD",48
"149","CONSISTEST_T001_L049_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,49,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","MPD",49
"150","CONSISTEST_T001_L050_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,50,0.024011,0.025105,18.4941,5.1828,16.2822,2.8024,1.257,2,18.4941,5.1828,16.2822,2.8024,1.257,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7.7071,0,0,7.6957,3.0912,0,0,0,0,0,4.2585,0,0,8.3142,3.7095,0,0,0,0,0,1.3555,0,0,2.6465,1.1808,0,0,0,0,0,0.1876,0,0,0.7148,0.3546,0,0,0,0,0,1,0,0,1,0,0,0,"Misc",4,"y","y","y","MPD",50
"151","CONSISTEST_T001_L051_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,51,0.024011,0.025105,2.865,0.1407,0.4421,0.4912,0.005,1,2.865,0.1407,0.4421,0.4912,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.865,0,0,0,0,0,0,0,0,0,0.4421,0,0,0,0,0,0,0,0,0,0.1407,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","y","MPD",51
"152","CONSISTEST_T001_L052_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,52,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","MPD",52
"153","CONSISTEST_T001_L053_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,53,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n","MPD",53
"154","CONSISTEST_T001_L054_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,54,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","y","n","MPD",54
"155","CONSISTEST_T001_L055_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,55,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","y","n","MPD",55
"156","CONSISTEST_T001_L056_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,56,0.024011,0.025105,19.9599,5.8317,18.321,2.9217,1.371,5,19.9599,5.8317,18.321,2.9217,1.371,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0143,2.7857,1.6787,1.9948,13.4863,0,0,0,0,0,0.0067,1.7015,1.201,1.7234,13.6884,0,0,0,0,0,0.0021,0.5416,0.3823,0.5486,4.3571,0,0,0,0,0,2e-04,0.0828,0.0684,0.1185,1.1063,0,0,0,0,0,1,2,1,0,1,0,0,0,"Misc",0,"n","y","y","MPD",56
"157","CONSISTEST_T001_L057_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,57,0.024011,0.025105,27.5598,5.0235,15.7818,1.8228,0.764,7,27.5598,5.0235,15.7818,1.8228,0.764,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7.8883,14.6148,1.7262,3.3306,0,0,0,0,0,0,3.6073,7.9208,1.1702,3.0835,0,0,0,0,0,0,1.1483,2.5213,0.3725,0.9815,0,0,0,0,0,0,0.1315,0.3424,0.0632,0.2272,0,0,0,0,0,0,1,4,1,1,0,0,0,0,"Switch",8,"y","y","y","MPD",57
"158","CONSISTEST_T001_L058_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,58,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","y/n","n","MPD",58
"159","CONSISTEST_T001_L059_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,59,0.024011,0.025105,27.16,6.1279,19.2513,2.2562,1.569,7,27.16,6.1279,19.2513,2.2562,1.569,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4.8591,18.0041,1.1021,0.1679,0.1679,0.1679,0.1679,2.5233,0,0,2.2516,10.1484,0.7365,0.145,0.1714,0.1977,0.2241,5.3766,0,0,0.7167,3.2303,0.2344,0.0462,0.0546,0.0629,0.0713,1.7114,0,0,0.083,0.4582,0.0392,0.01,0.0139,0.0185,0.0238,0.9297,0,0,1,6,0,0,0,0,0,0,"Switch",8,"y","y","y","MPD",59
"160","CONSISTEST_T001_L060_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,60,0.024011,0.025105,4.224,0.7768,2.4405,1.8391,0.114,2,4.224,0.7768,2.4405,1.8391,0.114,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.4495,2.3476,1.4269,0,0,0,0,0,0,0,0.2084,1.271,0.9612,0,0,0,0,0,0,0,0.0663,0.4046,0.3059,0,0,0,0,0,0,0,0.0077,0.0549,0.0516,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Corn",0,"y","y","y","MPD",60
"161","CONSISTEST_T001_L061_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,61,0.024011,0.025105,10.4619,2.023,6.3554,1.9337,0.308,4,10.4619,2.023,6.3554,1.9337,0.308,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10.4619,0,0,0,0,0,0,0,0,0,6.3554,0,0,0,0,0,0,0,0,0,2.023,0,0,0,0,0,0,0,0,0,0.3078,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Prairie",11,"y","y","y","MPD",61
"162","CONSISTEST_T001_L062_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,62,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n","MPD",62
"163","CONSISTEST_T001_L063_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,63,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",63
"164","CONSISTEST_T001_L064_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,64,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","MPD",64
"165","CONSISTEST_T001_L065_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,65,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n","MPD",65
"166","CONSISTEST_T001_L066_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,66,0.024011,0.025105,38.5141,9.2074,28.9259,2.3907,1.858,7,38.5141,9.2074,28.9259,2.3907,1.858,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7.1787,4.1097,10.3403,10.2508,5.0401,1.5944,0,0,0,0,3.3116,2.1382,7.3331,9.2628,5.0531,1.8271,0,0,0,0,1.0541,0.6806,2.3342,2.9484,1.6085,0.5816,0,0,0,0,0.1216,0.0888,0.4149,0.6667,0.4034,0.1666,0,0,0,0,4,1,1,1,0,0,0,0,"Prairie",0,"y","y","y","MPD",66
"167","CONSISTEST_T001_L067_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,67,0.024011,0.025105,87.7091,35.9957,113.0837,4.104,15.694,14,87.7091,35.9957,113.0837,4.104,15.694,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12.1598,5.5502,12.4711,23.5777,12.9145,5.5768,15.4589,0,0,0,7.3344,3.8953,11.2426,24.4584,15.1945,7.4219,43.5366,0,0,0,2.3346,1.2399,3.5786,7.7853,4.8366,2.3625,13.8581,0,0,0,0.3529,0.218,0.8076,2.022,1.424,0.7866,10.1156,0,0,0,5,2,2,2,2,1,0,"Corn",2,"y","y","y","MPD",67
"168","CONSISTEST_T001_L068_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,68,0.024011,0.025105,45.3611,9.0426,28.4082,1.9935,1.471,10,45.3611,9.0426,28.4082,1.9935,1.471,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7.438,19.8661,12.5483,5.5088,0,0,0,0,0,0,3.4431,11.2807,9.0094,4.6751,0,0,0,0,0,0,1.096,3.5908,2.8678,1.4881,0,0,0,0,0,0,0.1268,0.5118,0.5164,0.3157,0,0,0,0,0,0,2,6,1,1,0,0,0,0,"Misc",0,"y","y","y","MPD",68
"169","CONSISTEST_T001_L069_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,69,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","MPD",69
"170","CONSISTEST_T001_L070_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,70,0.024011,0.025105,22.8024,5.1175,16.0771,2.2443,0.943,6,22.8024,5.1175,16.0771,2.2443,0.943,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2.9712,6.1436,3.3936,10.2939,0,0,0,0,0,0,1.2543,3.6509,2.5285,8.6435,0,0,0,0,0,0,0.3993,1.1621,0.8048,2.7513,0,0,0,0,0,0,0.0425,0.1733,0.1503,0.5777,0,0,0,0,0,0,1,3,0,2,0,0,0,0,"Misc",5,"y","y","y","MPD",70
"171","CONSISTEST_T001_L071_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,71,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n","MPD",71
"172","CONSISTEST_T001_L072_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,72,0.024011,0.025105,71.1534,28.299,88.904,3.9772,9.743,9,71.1534,28.299,88.904,3.9772,9.743,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.6266,5.5564,3.7168,19.6955,11.4632,5.888,21.207,0,0,0,2.2394,4.0847,3.3559,19.8275,13.7676,7.7102,37.9186,0,0,0,0.7128,1.3002,1.0682,6.3113,4.3824,2.4542,12.0699,0,0,0,0.11,0.2399,0.2414,1.5889,1.317,0.8036,5.4521,0,0,0,1,1,1,2,3,0,1,"Switch",0,"y","y","y","MPD",72
"173","CONSISTEST_T001_L073_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,73,0.024011,0.025105,4.5341,0.6681,2.0989,1.4735,0.077,1,4.5341,0.6681,2.0989,1.4735,0.077,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4.5341,0,0,0,0,0,0,0,0,0,2.0989,0,0,0,0,0,0,0,0,0,0.6681,0,0,0,0,0,0,0,0,0,0.0773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Misc",0,"y","y","y","MPD",73
"174","CONSISTEST_T001_L074_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,74,0.024011,0.025105,56.6827,14.2044,44.6243,2.5059,2.966,7,56.6827,14.2044,44.6243,2.5059,2.966,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0491,13.3333,27.6046,6.7757,2.6438,1.9255,4.3508,0,0,0,0.0229,8.1691,20.0623,5.7225,2.6894,2.2825,5.6756,0,0,0,0.0073,2.6003,6.386,1.8215,0.8561,0.7266,1.8066,0,0,0,9e-04,0.3986,1.1639,0.385,0.2178,0.2155,0.5892,0,0,0,1,3,2,1,0,0,0,0,"Prairie",10,"y","y","y","MPD",74
"175","CONSISTEST_T001_L075_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,75,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","MPD",75
"176","CONSISTEST_T001_L076_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,76,0.024011,0.025105,22.9551,4.7802,15.0173,2.0824,0.919,8,22.9551,4.7802,15.0173,2.0824,0.919,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7.9888,10.2596,1.6605,0.4379,0.6418,0,1.0806,0.8859,0,0,3.6519,6.2263,1.2528,0.3783,0.6386,0,1.5017,1.3677,0,0,1.1624,1.9819,0.3988,0.1204,0.2033,0,0.478,0.4353,0,0,0.133,0.3014,0.0753,0.026,0.0506,0,0.1661,0.1682,0,0,3,3,1,0,0,0,1,0,"Switch",0,"y","y","y","MPD",76
"177","CONSISTEST_T001_L077_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,77,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",77
"178","CONSISTEST_T001_L078_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,78,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",78
"179","CONSISTEST_T001_L079_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,79,0.024011,0.025105,33.8635,9.6571,30.3387,2.8518,2.624,4,33.8635,9.6571,30.3387,2.8518,2.624,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.2133,17.949,0.4945,0.8257,0.5944,0.5944,8.3677,3.8246,0,0,0.5618,10.1682,0.3659,0.7115,0.6068,0.7002,10.9907,6.2336,0,0,0.1788,3.2366,0.1165,0.2265,0.1932,0.2229,3.4984,1.9842,0,0,0.0207,0.4603,0.0215,0.0488,0.0493,0.0656,1.1489,0.8107,0,0,1,2,1,0,0,0,0,0,"Misc",0,"y","y","y","MPD",79
"180","CONSISTEST_T001_L080_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,80,0.024011,0.025105,10.0014,3.185,10.0061,3.1846,0.798,1,10.0014,3.185,10.0061,3.1846,0.798,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1.0394,8.962,0,0,0,0,0,0,0,0,0.9709,9.0352,0,0,0,0,0,0,0,0,0.3091,2.876,0,0,0,0,0,0,0,0,0.0722,0.7258,0,0,0,0,0,0,0,0,0,1,0,0,0,"Corn",0,"y","y","y","MPD",80
"181","CONSISTEST_T001_L081_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,81,0.024011,0.025105,64.214,13.48,42.3486,2.0992,2.277,8,64.214,13.48,42.3486,2.0992,2.277,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3.8069,22.5519,34.6704,0.9153,2.2696,0,0,0,0,0,1.763,13.3208,24.1094,0.7907,2.3646,0,0,0,0,0,0.5612,4.2401,7.6742,0.2517,0.7527,0,0,0,0,0,0.065,0.6284,1.3356,0.0544,0.1963,0,0,0,0,0,0,5,3,0,0,0,0,0,"Prairie",10,"y","y","y","MPD",81
"182","CONSISTEST_T001_L082_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,82,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",82
"183","CONSISTEST_T001_L083_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,83,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",83
"184","CONSISTEST_T001_L084_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,84,0.024011,0.025105,25.5517,11.0944,34.854,4.3419,4.308,5,25.5517,11.0944,34.854,4.3419,4.308,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0118,1.1902,5.9793,3.3864,0.4109,0.2741,0.2741,14.0248,0,0,0.0055,0.712,4.539,3.0024,0.4129,0.323,0.366,25.4932,0,0,0.0018,0.2266,1.4448,0.9557,0.1314,0.1028,0.1165,8.1147,0,0,2e-04,0.034,0.2746,0.2123,0.0331,0.0303,0.0389,3.6926,0,0,1,3,0,0,0,0,0,1,"Switch",0,"y","y","y","MPD",84
"185","CONSISTEST_T001_L085_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,85,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","MPD",85
"186","CONSISTEST_T001_L086_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,86,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",86
"187","CONSISTEST_T001_L087_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,87,0.024011,0.025105,1.5865,0.1948,0.612,1.2279,0.019,1,1.5865,0.1948,0.612,1.2279,0.019,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.5865,0,0,0,0,0,0,0,0,0,0.612,0,0,0,0,0,0,0,0,0,0.1948,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Corn",3,"y","y","y","MPD",87
"188","CONSISTEST_T001_L088_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,88,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","MPD",88
"189","CONSISTEST_T001_L089_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,89,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","MPD",89
"190","CONSISTEST_T001_L090_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,90,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",6,"y","n","n","MPD",90
"191","CONSISTEST_T001_L091_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,91,0.024011,0.025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","n","MPD",91
"192","CONSISTEST_T001_L092_2011.06.06_155541_001_CKB.jpg","6/20/2011","11:35:39",1,92,0.024011,0.025105,4.241,0.8159,2.5633,1.9239,0.13,2,4.241,0.8159,2.5633,1.9239,0.13,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.0639,1.6676,0.6772,0.8322,0,0,0,0,0,0,0.4927,0.8865,0.4849,0.6992,0,0,0,0,0,0,0.1568,0.2822,0.1544,0.2226,0,0,0,0,0,0,0.0182,0.0375,0.0277,0.0468,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Switch",7,"y","y","y","MPD",92
