"Tube","Img","MeasDate","MeasTime","Experiment","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Offset","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"31","EF2011_T031_L035_2011.08.05_110834_004_AP.jpg",2015-04-08,"14:52:39","EF2011",35,2011-08-05,"110834",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",7.3549,1.2239,3.8449,1.664,0.161,2,7.3549,1.2239,3.8449,1.664,0.161,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.1464,6.2084,0,0,0,0,0,0,0,0,0.4989,3.346,0,0,0,0,0,0,0,0,0.1588,1.0651,0,0,0,0,0,0,0,0,0.0173,0.144,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:34,"August","0","Miscanthus",16,45,0.000824420719717458,1.21640488656158,-14.1215823152996
"31","EF2011_T031_L040_2011.08.05_110837_004_AP.jpg",2015-04-08,"14:52:39","EF2011",40,2011-08-05,"110837",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",13.34,10.0785,31.6626,7.5551,9.211,4,13.34,10.0785,31.6626,7.5551,9.211,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.3963,2.6234,0.6372,0,0,0,0,0,7.6831,0,0.6593,0.9941,0.3159,0,0,0,0,0,29.6934,0,0.2099,0.3164,0.1005,0,0,0,0,0,9.4517,0,0.0145,0.0301,0.0125,0,0,0,0,0,9.1543,0,1,1,1,0,0,0,0,0,1,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:37,"August","0","Miscanthus",16,51,0.0471660822938975,1.21640488656158,-8.12158231529959
"31","EF2011_T031_L045_2011.08.05_110840_004_AP.jpg",2015-04-08,"14:52:39","EF2011",45,2011-08-05,"110840",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",39.8508,19.5643,61.4632,4.9094,9.528,6,39.8508,19.5643,61.4632,4.9094,9.528,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3.9951,0.8045,0.4865,1.443,3.5486,3.3665,1.2904,1.4931,23.4231,0,1.1316,0.3605,0.2401,1.0746,3.1056,3.3013,1.5308,1.995,48.7237,0,0.3602,0.1147,0.0764,0.3421,0.9886,1.0508,0.4873,0.635,15.5092,0,0.0255,0.0129,0.0095,0.0637,0.2167,0.2578,0.1445,0.2122,8.5963,0,1,1,0,2,0,1,0,0,1,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:40,"August","0","Miscanthus",16,57,0.0487893206053909,1.21640488656158,-2.12158231529959
"31","EF2011_T031_L050_2011.08.05_110842_004_AP.jpg",2015-04-08,"14:52:39","EF2011",50,2011-08-05,"110842",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",35.4143,15.3934,48.3599,4.3467,7.597,9,35.4143,15.3934,48.3599,4.3467,7.597,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.9725,8.6888,5.5559,4.0806,0.6057,0.2066,0.2066,14.0977,0,0,0.8556,4.8783,3.7389,3.6842,0.611,0.2434,0.2758,34.0728,0,0,0.2723,1.5528,1.1901,1.1727,0.1945,0.0775,0.0878,10.8457,0,0,0.0296,0.2191,0.2006,0.2649,0.0491,0.0228,0.0293,6.7873,0,0,0,4,3,0,0,0,0,2,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:42,"August","0","Miscanthus",16,62,0.0389013925943697,1.21640488656158,2.87841768470041
"31","EF2011_T031_L055_2011.08.05_110845_004_AP.jpg",2015-04-08,"14:52:39","EF2011",55,2011-08-05,"110845",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:45,"August","0","Miscanthus",16,68,0,1.21640488656158,8.87841768470041
"31","EF2011_T031_L060_2011.08.05_110847_004_AP.jpg",2015-04-08,"14:52:39","EF2011",60,2011-08-05,"110847",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",10.4122,1.3965,4.3872,1.3412,0.15,2,10.4122,1.3965,4.3872,1.3412,0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8.6919,1.7203,0,0,0,0,0,0,0,0,3.4602,0.927,0,0,0,0,0,0,0,0,1.1014,0.2951,0,0,0,0,0,0,0,0,0.1103,0.0399,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:47,"August","0","Miscanthus",16,74,0.000768093838246078,1.21640488656158,14.8784176847004
"31","EF2011_T031_L065_2011.08.05_110850_004_AP.jpg",2015-04-08,"14:52:39","EF2011",65,2011-08-05,"110850",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",59.7531,9.8799,31.0386,1.6535,1.585,34,59.7531,9.8799,31.0386,1.6535,1.585,34,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1724,18.3591,9.0378,10.4159,11.8614,6.4178,2.1765,0.6245,0.4358,0.2519,0.0258,4.5904,3.4515,5.8607,7.8287,5.4347,2.1734,0.7226,0.5854,0.3653,0.0082,1.4612,1.0986,1.8655,2.492,1.7299,0.6918,0.23,0.1863,0.1163,3e-04,0.0935,0.1061,0.2636,0.4125,0.3669,0.1728,0.0666,0.0626,0.0422,2,11,9,2,7,0,3,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:50,"August","0","Miscanthus",16,80,0.0081161915574669,1.21640488656158,20.8784176847004
"31","EF2011_T031_L070_2011.08.05_110852_004_AP.jpg",2015-04-08,"14:52:39","EF2011",70,2011-08-05,"110852",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",25.712,13.579,42.6598,5.2812,7.888,8,25.712,13.579,42.6598,5.2812,7.888,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.8482,4.1814,2.8138,1.2136,0.2131,0.7054,0.9981,1.2272,13.5111,0,0.2403,1.7831,1.4941,0.9047,0.1885,0.7257,1.1759,1.6406,34.507,0,0.0765,0.5676,0.4756,0.288,0.06,0.231,0.3743,0.5222,10.9839,0,0.0054,0.0605,0.0633,0.0538,0.0133,0.0595,0.1102,0.1746,7.3485,0,1,4,2,0,0,0,0,0,1,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:52,"August","0","Miscanthus",16,86,0.0403914946405671,1.21640488656158,26.8784176847004
"31","EF2011_T031_L075_2011.08.05_110855_004_AP.jpg",2015-04-08,"14:52:39","EF2011",75,2011-08-05,"110855",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",23.8629,3.3206,10.4319,1.3915,0.4,12,23.8629,3.3206,10.4319,1.3915,0.4,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4.6853,10.3401,5.2509,3.5866,0,0,0,0,0,0,1.1075,4.1073,2.8173,2.3999,0,0,0,0,0,0,0.3525,1.3074,0.8968,0.7639,0,0,0,0,0,0,0.021,0.1309,0.121,0.1282,0,0,0,0,0,0,2,6,3,1,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:55,"August","0","Miscanthus",16,92,0.00204825023532288,1.21640488656158,32.8784176847004
"31","EF2011_T031_L015_2011.08.05_110824_004_AP.jpg",2015-04-08,"14:52:39","EF2011",15,2011-08-05,"110824",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",7.4695,1.3051,4.1002,1.7473,0.184,2,7.4695,1.3051,4.1002,1.7473,0.184,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6.7667,0.1675,0.5353,0,0,0,0,0,0,0,3.5292,0.1184,0.4526,0,0,0,0,0,0,0,1.1234,0.0377,0.1441,0,0,0,0,0,0,0,0.1466,0.0067,0.0305,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:24,"August","0","Miscanthus",16,22,0.000942195108248523,1.21640488656158,-37.1215823152996
"31","EF2011_T031_L020_2011.08.05_110827_004_AP.jpg",2015-04-08,"14:52:39","EF2011",20,2011-08-05,"110827",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",44.4243,13.7735,43.2706,3.1004,4.557,12,44.4243,13.7735,43.2706,3.1004,4.557,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13.338,5.7661,3.9978,3.2004,1.088,2.009,1.683,13.3419,0,0,5.2702,3.0846,2.7859,2.7992,1.1199,2.3963,2.2187,23.5959,0,0,1.6776,0.9819,0.8868,0.891,0.3565,0.7628,0.7062,7.5108,0,0,0.1672,0.1319,0.155,0.195,0.0918,0.2277,0.2328,3.3595,0,0,6,2,2,0,0,1,1,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:27,"August","0","Miscanthus",16,27,0.0233346908059159,1.21640488656158,-32.1215823152996
"31","EF2011_T031_L085_2011.08.05_110900_004_AP.jpg",2015-04-08,"14:52:39","EF2011",85,2011-08-05,"110900",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",7.2346,1.6898,5.3087,2.3357,0.333,4,7.2346,1.6898,5.3087,2.3357,0.333,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.1118,0.8078,1.424,1.4595,2.0747,1.3568,0,0,0,0,0.0334,0.322,0.7746,1.0375,1.7828,1.3583,0,0,0,0,0.0106,0.1025,0.2466,0.3303,0.5675,0.4324,0,0,0,0,8e-04,0.0102,0.0338,0.0591,0.1221,0.1083,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:09:00,"August","0","Miscanthus",16,103,0.00170516832090629,1.21640488656158,43.8784176847004
"31","EF2011_T031_L090_2011.08.05_110902_004_AP.jpg",2015-04-08,"14:52:39","EF2011",90,2011-08-05,"110902",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",23.6943,9.812,30.8253,4.1411,4.043,4,23.6943,9.812,30.8253,4.1411,4.043,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.7278,0.9638,3.2905,3.5972,6.7428,0.3575,0.3575,7.6573,0,0,0.2673,0.5134,2.4352,3.129,6.7086,0.4212,0.4773,16.8734,0,0,0.0851,0.1634,0.7751,0.996,2.1354,0.1341,0.1519,5.371,0,0,0.0079,0.0218,0.1435,0.2167,0.5314,0.0395,0.0507,3.0433,0,0,2,0,0,1,0,0,0,1,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:09:02,"August","0","Miscanthus",16,109,0.020702689253526,1.21640488656158,49.8784176847004
"31","EF2011_T031_L095_2011.08.05_110905_004_AP.jpg",2015-04-08,"14:52:39","EF2011",95,2011-08-05,"110905",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",6.5453,1.8621,5.8499,2.8449,0.495,4,6.5453,1.8621,5.8499,2.8449,0.495,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.4946,0,1.7365,1.0133,0.6788,0.299,0.1274,1.0663,1.1296,0,0.116,0,0.9076,0.7437,0.5864,0.296,0.15,1.4321,1.618,0,0.0369,0,0.2889,0.2367,0.1867,0.0942,0.0478,0.4558,0.515,0,0.0022,0,0.0379,0.0436,0.0403,0.0233,0.0141,0.1531,0.1846,0,1,0,1,1,0,0,0,1,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:09:05,"August","0","Miscanthus",16,115,0.00253470966621206,1.21640488656158,55.8784176847004
"31","EF2011_T031_L100_2011.08.05_110907_004_AP.jpg",2015-04-08,"14:52:39","EF2011",100,2011-08-05,"110907",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",13.7042,1.7994,5.6529,1.313,0.203,8,13.7042,1.7994,5.6529,1.313,0.203,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.2217,7.9189,1.7479,1.8156,0,0,0,0,0,0,0.5536,2.98,0.8994,1.2198,0,0,0,0,0,0,0.1762,0.9486,0.2863,0.3883,0,0,0,0,0,0,0.0112,0.09,0.037,0.0654,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:09:07,"August","0","Miscanthus",16,121,0.00103948699442636,1.21640488656158,61.8784176847004
"31","EF2011_T031_L080_2011.08.05_110857_004_AP.jpg",2015-04-08,"14:52:39","EF2011",80,2011-08-05,"110857",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",11.2592,2.0167,6.3356,1.7911,0.315,6,11.2592,2.0167,6.3356,1.7911,0.315,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.3313,3.3718,5.2058,0.9986,0.3128,0.8168,0.2222,0,0,0,0.0945,1.4451,2.7212,0.7102,0.2703,0.8463,0.2481,0,0,0,0.0301,0.46,0.8662,0.2261,0.086,0.2694,0.079,0,0,0,0.0021,0.0494,0.1135,0.0402,0.0186,0.0698,0.022,0,0,0,0,4,1,0,0,0,1,0,0,NA,"",NA,2015-04-08 14:52:39,2011-08-05 11:08:57,"August","0","Miscanthus",16,98,0.00161299706031676,1.21640488656158,38.8784176847004
"32","EF2011_T032_L085_2011.08.05_110534_004_AP.jpg",2015-04-09,"08:45:09","EF2011",85,2011-08-05,"110534",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",28.8907,15.2158,47.8018,5.2667,7.958,6,28.8907,15.2158,47.8018,5.2667,7.958,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.6275,4.1906,4.825,0,0,0,0,18.2477,0,0,0.6651,2.3794,3.2564,0,0,0,0,41.501,0,0,0.2117,0.7574,1.0366,0,0,0,0,13.2102,0,0,0.0218,0.1078,0.1759,0,0,0,0,7.6526,0,0,2,1,1,0,0,0,0,2,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:34,"August","0","Miscanthus",23,97,0.0407499384317486,1.21640488656158,37.8784176847004
"32","EF2011_T032_L090_2011.08.05_110537_004_AP.jpg",2015-04-09,"08:45:09","EF2011",90,2011-08-05,"110537",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",12.3615,2.4774,7.7831,2.0041,0.405,6,12.3615,2.4774,7.7831,2.0041,0.405,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.0024,6.7659,3.3941,1.051,0.1481,0,0,0,0,0,0.3996,3.8681,2.4724,0.8998,0.1432,0,0,0,0,0,0.1272,1.2312,0.787,0.2864,0.0456,0,0,0,0,0,0.0127,0.1762,0.1442,0.0613,0.011,0,0,0,0,0,0,3,2,1,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:37,"August","0","Miscanthus",23,103,0.00207385336326441,1.21640488656158,43.8784176847004
"32","EF2011_T032_L095_2011.08.05_110539_004_AP.jpg",2015-04-09,"08:45:09","EF2011",95,2011-08-05,"110539",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",21.4189,5.4493,17.1195,2.5442,1.385,10,21.4189,5.4493,17.1195,2.5442,1.385,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.7951,3.8972,7.6821,1.7163,0,0.4228,1.7763,3.0383,2.0907,0,0.2267,1.5064,4.2995,1.2016,0,0.457,2.0927,4.0415,3.2941,0,0.0722,0.4795,1.3686,0.3825,0,0.1455,0.6661,1.2865,1.0485,0,0.0051,0.0466,0.1918,0.0671,0,0.0393,0.1962,0.4279,0.4135,0,0,5,3,0,0,1,0,1,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:39,"August","0","Miscanthus",23,109,0.00709206643980546,1.21640488656158,49.8784176847004
"32","EF2011_T032_L080_2011.08.05_110532_004_AP.jpg",2015-04-09,"08:45:09","EF2011",80,2011-08-05,"110532",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",12.5019,9.5738,30.0771,7.6579,7.857,5,12.5019,9.5738,30.0771,7.6579,7.857,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2.1589,0.9691,0.1707,0.0906,0.1841,0.5893,0.4014,0,7.9378,0,0.5342,0.4192,0.0825,0.0677,0.1591,0.6259,0.448,0,27.7405,0,0.17,0.1335,0.0263,0.0215,0.0506,0.1992,0.1426,0,8.8301,0,0.0107,0.0144,0.0032,0.004,0.0109,0.0529,0.0398,0,7.7216,0,2,0,1,0,0,1,0,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:32,"August","0","Miscanthus",23,91,0.0402327552473296,1.21640488656158,31.8784176847004
"32","EF2011_T032_L030_2011.08.05_110506_004_AP.jpg",2015-04-09,"08:45:09","EF2011",30,2011-08-05,"110506",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",20.6339,4.2374,13.3121,2.0536,0.883,5,20.6339,4.2374,13.3121,2.0536,0.883,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3.0621,6.5219,4.0364,1.4867,0,1.8266,1.6329,2.0607,0.0065,0,0.8733,2.67,2.204,0.9946,0,1.9096,1.9067,2.7445,0.0092,0,0.278,0.8499,0.7016,0.3166,0,0.6078,0.6069,0.8736,0.0029,0,0.0198,0.0876,0.0963,0.0532,0,0.1589,0.1773,0.2909,0.001,0,1,2,0,1,0,0,0,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:06,"August","0","Miscanthus",23,33,0.00452151239447525,1.21640488656158,-26.1215823152996
"32","EF2011_T032_L035_2011.08.05_110509_004_AP.jpg",2015-04-09,"08:45:09","EF2011",35,2011-08-05,"110509",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",31.4169,5.924,18.6107,1.8856,1.084,11,31.4169,5.924,18.6107,1.8856,1.084,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14.2555,8.1426,3.1836,3.1796,0.9696,0.2828,0.249,1.1542,0,0,5.6361,4.4671,2.2104,2.6955,0.9772,0.3332,0.3309,1.9603,0,0,1.794,1.4219,0.7036,0.858,0.311,0.1061,0.1053,0.624,0,0,0.1784,0.1958,0.1228,0.182,0.0784,0.0312,0.035,0.2656,0,0,7,2,0,1,0,0,1,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:09,"August","0","Miscanthus",23,39,0.00555075813772499,1.21640488656158,-20.1215823152996
"32","EF2011_T032_L040_2011.08.05_110511_004_AP.jpg",2015-04-09,"08:45:09","EF2011",40,2011-08-05,"110511",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",7.4613,2.9504,9.269,3.9543,1.643,3,7.4613,2.9504,9.269,3.9543,1.643,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0413,2.8719,1.9688,0,0,0,0,0,2.5793,0,0.0123,1.0737,1.0617,0,0,0,0,0,7.1212,0,0.0039,0.3418,0.338,0,0,0,0,0,2.2667,0,3e-04,0.0322,0.0456,0,0,0,0,0,1.5651,0,1,1,0,0,0,0,0,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:11,"August","0","Miscanthus",23,45,0.00841318784158871,1.21640488656158,-14.1215823152996
"32","EF2011_T032_L100_2011.08.05_110542_004_AP.jpg",2015-04-09,"08:45:09","EF2011",100,2011-08-05,"110542",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",15.7465,3.2291,10.1445,2.0507,0.589,4,15.7465,3.2291,10.1445,2.0507,0.589,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.5522,2.2933,6.4089,3.9162,0.6059,0.5653,0.5653,0.8394,0,0,0.1571,1.0157,3.3851,2.7512,0.523,0.5772,0.666,1.0693,0,0,0.05,0.3233,1.0775,0.8757,0.1665,0.1837,0.212,0.3404,0,0,0.0036,0.0358,0.143,0.1539,0.036,0.0469,0.0624,0.1084,0,0,1,1,0,2,0,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:42,"August","0","Miscanthus",23,115,0.00301604847151293,1.21640488656158,55.8784176847004
"32","EF2011_T032_L055_2011.08.05_110519_004_AP.jpg",2015-04-09,"08:45:09","EF2011",55,2011-08-05,"110519",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",4.1323,0.6533,2.0523,1.5809,0.082,1,4.1323,0.6533,2.0523,1.5809,0.082,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.6788,3.4535,0,0,0,0,0,0,0,0,0.2843,1.768,0,0,0,0,0,0,0,0,0.0905,0.5628,0,0,0,0,0,0,0,0,0.0095,0.0722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:19,"August","0","Miscanthus",23,62,0.00041989129824119,1.21640488656158,2.87841768470041
"32","EF2011_T032_L060_2011.08.05_110522_004_AP.jpg",2015-04-09,"08:45:09","EF2011",60,2011-08-05,"110522",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",11.686,1.7863,5.6118,1.5286,0.223,5,11.686,1.7863,5.6118,1.5286,0.223,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.9515,2.8948,7.1965,0.6432,0,0,0,0,0,0,0.2542,1.1451,3.7828,0.4298,0,0,0,0,0,0,0.0809,0.3645,1.2041,0.1368,0,0,0,0,0,0,0.0054,0.0363,0.1588,0.0229,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:22,"August","0","Miscanthus",23,68,0.0011418995061925,1.21640488656158,8.87841768470041
"32","EF2011_T032_L070_2011.08.05_110527_004_AP.jpg",2015-04-09,"08:45:09","EF2011",70,2011-08-05,"110527",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",33.4799,21.1868,66.5603,6.3282,12.892,8,33.4799,21.1868,66.5603,6.3282,12.892,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.1141,0.279,7.4441,1.4848,1.466,1.6396,0.5431,20.5091,0,0,0.0471,0.1549,5.338,1.2804,1.5062,1.9084,0.7197,55.6056,0,0,0.015,0.0493,1.6991,0.4076,0.4794,0.6075,0.2291,17.6998,0,0,0.0015,0.0068,0.3064,0.0879,0.1232,0.1768,0.0759,12.123,0,0,1,1,3,0,1,1,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:27,"August","0","Miscanthus",23,80,0.0660151050844563,1.21640488656158,20.8784176847004
"32","EF2011_T032_L075_2011.08.05_110529_004_AP.jpg",2015-04-09,"08:45:09","EF2011",75,2011-08-05,"110529",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",11.3551,1.9379,6.0882,1.7067,0.265,3,11.3551,1.9379,6.0882,1.7067,0.265,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.543,8.9659,1.8463,0,0,0,0,0,0,0,0.2433,4.5573,1.2877,0,0,0,0,0,0,0,0.0774,1.4506,0.4099,0,0,0,0,0,0,0,0.0087,0.1846,0.0718,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:29,"August","0","Miscanthus",23,86,0.00135696578090141,1.21640488656158,26.8784176847004
"32","EF2011_T032_L005_2011.08.05_110453_004_AP.jpg",2015-04-09,"08:45:09","EF2011",5,2011-08-05,"110453",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",14.9586,9.8243,30.8639,6.5677,6.27,3,14.9586,9.8243,30.8639,6.5677,6.27,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.8317,2.3452,0.5882,0.5882,0.2817,0.1988,10.1248,0,0,0,0.4354,1.7333,0.5081,0.6005,0.3267,0.2654,26.9945,0,0,0,0.1386,0.5517,0.1617,0.1912,0.104,0.0845,8.5926,0,0,0,0.0182,0.1021,0.0349,0.0488,0.0302,0.0282,6.0136,0,0,0,1,1,0,0,0,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:04:53,"August","0","Miscanthus",23,4,0.0321063224386861,1.21640488656158,-55.1215823152996
"32","EF2011_T032_L010_2011.08.05_110456_004_AP.jpg",2015-04-09,"08:45:09","EF2011",10,2011-08-05,"110456",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",2.2927,0.2331,0.7322,1.0166,0.019,2,2.2927,0.2331,0.7322,1.0166,0.019,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.1229,1.1698,0,0,0,0,0,0,0,0,0.3181,0.4142,0,0,0,0,0,0,0,0,0.1012,0.1318,0,0,0,0,0,0,0,0,0.0072,0.0117,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:04:56,"August","0","Miscanthus",23,10,9.72918861778366e-05,1.21640488656158,-49.1215823152996
"32","EF2011_T032_L015_2011.08.05_110459_004_AP.jpg",2015-04-09,"08:45:09","EF2011",15,2011-08-05,"110459",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",11.575,5.8101,18.2531,5.0196,2.867,5,11.575,5.8101,18.2531,5.0196,2.867,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.6717,0.4395,2.0266,0,0,0,0,7.4371,0,0,0.6811,0.2416,1.2915,0,0,0,0,16.0389,0,0,0.2168,0.0769,0.4111,0,0,0,0,5.1053,0,0,0.0221,0.0106,0.0655,0,0,0,0,2.7692,0,0,3,0,1,0,0,0,0,1,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:04:59,"August","0","Miscanthus",23,16,0.0146808335616767,1.21640488656158,-43.1215823152996
"32","EF2011_T032_L020_2011.08.05_110501_004_AP.jpg",2015-04-09,"08:45:09","EF2011",20,2011-08-05,"110501",4,"AP","Clr",0.022091,0.022989,"-","-","-","-",20.3386,3.0976,9.7314,1.523,0.42,7,20.3386,3.0976,9.7314,1.523,0.42,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4.48,6.9696,3.1188,3.7201,2.0502,0,0,0,0,0,1.2723,2.6935,1.6019,2.4686,1.695,0,0,0,0,0,0.405,0.8574,0.5099,0.7858,0.5395,0,0,0,0,0,0.0288,0.0837,0.0657,0.1309,0.1116,0,0,0,0,0,2,2,2,0,1,0,0,0,0,NA,"",NA,2015-04-09 08:45:09,2011-08-05 11:05:01,"August","0","Miscanthus",23,21,0.00215066274708902,1.21640488656158,-38.1215823152996
