"","Img","MeasDate","MeasTime","Tube","Location","PxSizeH","PxSizeV","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","Crop","RepSet","AnyRootsRef","AnyRootsLog","AnyRootsTrace"
"348","CONSISTEST_T001_L048_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,48,0.025532,0.02537,36.1372,2.2666,7.1208,0.6272,0.395,6,36.1372,2.2666,7.1208,0.6272,0.395,6,0,0,0,0,0,0,0,0,0,0,0,0,10,31.9044,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,1.3449,2.5578,0.0851,0.1418,0.1985,0.2552,0.3119,0.3686,0.4253,0.482,2.2948,0.8142,0.0271,0.0451,0.0632,0.0812,0.0993,0.1173,0.1354,0.1534,0.7305,0.0163,0.0016,0.0044,0.0087,0.0144,0.0214,0.0299,0.0399,0.0512,0.3116,6,0,0,0,0,0,0,0,0,0,"Switch",0,"y","n","y"
"349","CONSISTEST_T001_L049_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,49,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","n"
"350","CONSISTEST_T001_L050_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,50,0.025532,0.02537,18.6455,2.407,7.5619,1.2909,0.357,2,18.6455,2.407,7.5619,1.2909,0.357,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7.7984,0,0,0,10.8471,0,0,0,0,0,0.6235,0,0,0,6.9384,0,0,0,0,0,0.1985,0,0,0,2.2086,0,0,0,0,0,0.004,0,0,0,0.3532,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Misc",4,"y","n","y"
"351","CONSISTEST_T001_L051_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,51,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"352","CONSISTEST_T001_L052_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,52,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"353","CONSISTEST_T001_L053_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,53,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n"
"354","CONSISTEST_T001_L054_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,54,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"355","CONSISTEST_T001_L055_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,55,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n"
"356","CONSISTEST_T001_L056_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,56,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","n"
"357","CONSISTEST_T001_L057_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,57,0.025532,0.02537,20.5301,0.5225,1.6415,0.2545,0.01,5,20.5301,0.5225,1.6415,0.2545,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0,10,20.5301,0,0,0,0,0,0,0,0,0,1.6415,0,0,0,0,0,0,0,0,0,0.5225,0,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Switch",8,"y","n","y"
"358","CONSISTEST_T001_L058_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,58,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","y","n"
"359","CONSISTEST_T001_L059_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,59,0.025532,0.02537,23.316,0.5934,1.8643,0.2545,0.012,5,23.316,0.5934,1.8643,0.2545,0.012,5,0,0,0,0,0,0,0,0,0,0,0,0,10,23.316,0,0,0,0,0,0,0,0,0,1.8643,0,0,0,0,0,0,0,0,0,0.5934,0,0,0,0,0,0,0,0,0,0.0119,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Switch",8,"y","y","y"
"360","CONSISTEST_T001_L060_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,60,0.025532,0.02537,2.579,0.0656,0.2062,0.2545,0.001,1,2.579,0.0656,0.2062,0.2545,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.579,0,0,0,0,0,0,0,0,0,0.2062,0,0,0,0,0,0,0,0,0,0.0656,0,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corn",0,"y","y","y"
"361","CONSISTEST_T001_L061_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,61,0.025532,0.02537,30.5928,6.0207,18.9145,1.968,2.098,5,30.5928,6.0207,18.9145,1.968,2.098,5,0,0,0,0,0,0,0,0,0,0,0,0,10,17.734,0.4779,0.4779,0.4779,0.4779,0.4779,0.4779,0.4779,4.5068,5.0064,1.427,0.1126,0.1877,0.2628,0.3378,0.4129,0.488,0.5631,5.9553,9.1674,0.4542,0.0358,0.0597,0.0836,0.1075,0.1314,0.1553,0.1792,1.8956,2.9181,0.0092,0.0021,0.0059,0.0115,0.019,0.0284,0.0396,0.0528,0.6268,1.3442,4,0,0,0,0,0,0,0,0,1,"Prairie",11,"y","n","y"
"362","CONSISTEST_T001_L062_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,62,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"363","CONSISTEST_T001_L063_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,63,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"364","CONSISTEST_T001_L064_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,64,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n"
"365","CONSISTEST_T001_L065_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,65,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","y","n"
"366","CONSISTEST_T001_L066_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,66,0.025532,0.02537,31.1592,2.4228,7.6114,0.7776,0.303,5,31.1592,2.4228,7.6114,0.7776,0.303,5,0,0,0,0,0,0,0,0,0,0,0,0,10,21.6626,0.2702,0.2702,0.2702,8.6861,0,0,0,0,0,1.7372,0.0637,0.1061,0.1485,5.556,0,0,0,0,0,0.553,0.0203,0.0338,0.0473,1.7685,0,0,0,0,0,0.0111,0.0012,0.0033,0.0065,0.2828,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","y","y"
"367","CONSISTEST_T001_L067_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,67,0.025532,0.02537,86.4855,11.3425,35.6334,1.3115,3.484,12,86.4855,11.3425,35.6334,1.3115,3.484,12,0,0,0,0,0,0,0,0,0,0,0,0,10,61.071,0.0527,0.0527,0.0527,10.4829,1.1769,1.1769,1.1769,1.1769,10.0659,4.884,0.0124,0.0207,0.029,6.785,1.0167,1.2016,1.3865,1.5713,18.7262,1.5546,0.004,0.0066,0.0092,2.1597,0.3236,0.3825,0.4413,0.5002,5.9607,0.0311,2e-04,6e-04,0.0013,0.3499,0.0699,0.0976,0.13,0.167,2.7849,8,0,0,0,2,0,0,0,0,2,"Corn",2,"y","y","y"
"368","CONSISTEST_T001_L068_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,68,0.025532,0.02537,36.8216,0.9371,2.9441,0.2545,0.019,8,36.8216,0.9371,2.9441,0.2545,0.019,8,0,0,0,0,0,0,0,0,0,0,0,0,10,36.8216,0,0,0,0,0,0,0,0,0,2.9441,0,0,0,0,0,0,0,0,0,0.9371,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"Misc",0,"y","n","y"
"369","CONSISTEST_T001_L069_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,69,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","y","n"
"370","CONSISTEST_T001_L070_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,70,0.025532,0.02537,8.6626,1.1272,3.5412,1.3012,0.168,2,8.6626,1.1272,3.5412,1.3012,0.168,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3.5732,0,0,0,5.0894,0,0,0,0,0,0.2857,0,0,0,3.2555,0,0,0,0,0,0.0909,0,0,0,1.0362,0,0,0,0,0,0.0018,0,0,0,0.1657,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Misc",5,"y","n","y"
"371","CONSISTEST_T001_L071_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,71,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","y","n"
"372","CONSISTEST_T001_L072_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,72,0.025532,0.02537,72.5103,15.6742,49.242,2.1617,3.828,7,72.5103,15.6742,49.242,2.1617,3.828,7,0,0,0,0,0,0,0,0,0,0,0,0,10,20.0517,1.441,1.441,1.441,21.9404,2.3013,2.3013,2.3013,19.2913,0,1.6305,0.3395,0.5659,0.7922,14.1892,1.9882,2.3497,2.7111,24.6756,0,0.519,0.1081,0.1801,0.2522,4.5166,0.6329,0.7479,0.863,7.8545,0,0.0106,0.0064,0.0177,0.0347,0.731,0.1367,0.1909,0.2542,2.5117,0,4,0,0,0,2,0,0,0,1,0,"Switch",0,"y","n","y"
"373","CONSISTEST_T001_L073_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,73,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"y","y","n"
"374","CONSISTEST_T001_L074_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,74,0.025532,0.02537,65.5157,4.1284,12.9696,0.6301,0.465,6,65.5157,4.1284,12.9696,0.6301,0.465,6,0,0,0,0,0,0,0,0,0,0,0,0,10,51.0643,0.4944,0.4944,0.4944,12.9681,0,0,0,0,0,4.0923,0.1165,0.1942,0.2718,8.2949,0,0,0,0,0,1.3026,0.0371,0.0618,0.0865,2.6403,0,0,0,0,0,0.0261,0.0022,0.0061,0.0119,0.4222,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,"Prairie",10,"y","n","y"
"375","CONSISTEST_T001_L075_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,75,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","y","n"
"376","CONSISTEST_T001_L076_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,76,0.025532,0.02537,6.6565,0.1694,0.5322,0.2545,0.003,1,6.6565,0.1694,0.5322,0.2545,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6.6565,0,0,0,0,0,0,0,0,0,0.5322,0,0,0,0,0,0,0,0,0,0.1694,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Switch",0,"y","n","y"
"377","CONSISTEST_T001_L077_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,77,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"378","CONSISTEST_T001_L078_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,78,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","y","n"
"379","CONSISTEST_T001_L079_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,79,0.025532,0.02537,18.802,0.4785,1.5033,0.2545,0.01,3,18.802,0.4785,1.5033,0.2545,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,10,18.802,0,0,0,0,0,0,0,0,0,1.5033,0,0,0,0,0,0,0,0,0,0.4785,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Misc",0,"y","n","y"
"380","CONSISTEST_T001_L080_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,80,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","y","n"
"381","CONSISTEST_T001_L081_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,81,0.025532,0.02537,64.4508,4.2931,13.487,0.6661,0.485,7,64.4508,4.2931,13.487,0.6661,0.485,7,0,0,0,0,0,0,0,0,0,0,0,0,10,48.08,1.1475,1.1475,1.1475,12.9282,0,0,0,0,0,3.866,0.2704,0.4506,0.6309,8.2691,0,0,0,0,0,1.2306,0.0861,0.1434,0.2008,2.6321,0,0,0,0,0,0.0248,0.0051,0.0141,0.0276,0.4209,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,"Prairie",10,"y","n","y"
"382","CONSISTEST_T001_L082_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,82,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"383","CONSISTEST_T001_L083_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,83,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","y","n"
"384","CONSISTEST_T001_L084_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,84,0.025532,0.02537,25.1653,6.6734,20.965,2.6518,1.95,4,25.1653,6.6734,20.965,2.6518,1.95,4,0,0,0,0,0,0,0,0,0,0,0,0,10,7.4164,0.5743,0.5743,0.5743,0.6048,0.6072,0.6072,0.6072,13.5997,0,0.6039,0.1353,0.2255,0.3157,0.4277,0.5245,0.6199,0.7153,17.3971,0,0.1922,0.0431,0.0718,0.1005,0.1361,0.167,0.1973,0.2277,5.5377,0,0.0039,0.0025,0.007,0.0138,0.0241,0.0361,0.0504,0.0671,1.771,0,3,0,0,0,0,0,0,0,1,0,"Switch",0,"y","n","y"
"385","CONSISTEST_T001_L085_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,85,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"386","CONSISTEST_T001_L086_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,86,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"387","CONSISTEST_T001_L087_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,87,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",3,"y","n","n"
"388","CONSISTEST_T001_L088_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,88,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n"
"389","CONSISTEST_T001_L089_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,89,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n"
"390","CONSISTEST_T001_L090_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,90,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",6,"y","n","n"
"391","CONSISTEST_T001_L091_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,91,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","n"
"392","CONSISTEST_T001_L092_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,92,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",7,"y","y","n"
"393","CONSISTEST_T001_L093_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,93,0.025532,0.02537,25.9858,0.6614,2.0777,0.2545,0.013,5,25.9858,0.6614,2.0777,0.2545,0.013,5,0,0,0,0,0,0,0,0,0,0,0,0,10,25.9858,0,0,0,0,0,0,0,0,0,2.0777,0,0,0,0,0,0,0,0,0,0.6614,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","y"
"394","CONSISTEST_T001_L094_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,94,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"y","n","n"
"395","CONSISTEST_T001_L095_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,95,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n"
"396","CONSISTEST_T001_L096_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,96,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",12,"y","n","n"
"397","CONSISTEST_T001_L097_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,97,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n"
"398","CONSISTEST_T001_L098_2011.06.06_155541_001_CKB.jpg","6/15/2011","11:07:47",1,98,0.025532,0.02537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",3,"y","n","n"
