"","Img","MeasDate","MeasTime","Tube","Location","PxSizeH","PxSizeV","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","Crop","RepSet","AnyRootsRef","AnyRootsLog","AnyRootsTrace","Subject","Frame"
"159","CONSISTEST_T001_L035_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,35,0.023881,0.025172,62.7888,25.3853,79.7504,4.043,10.908,12,62.7888,25.3853,79.7504,4.043,10.908,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7.4098,5.1119,14.8491,9.1906,1.9486,0.2229,0.2229,23.833,0,0,3.4256,3.0081,10.3102,7.9815,1.9051,0.2625,0.2975,52.5598,0,0,1.0904,0.9575,3.2818,2.5406,0.6064,0.0836,0.0947,16.7303,0,0,0.126,0.1414,0.5697,0.5521,0.1483,0.0246,0.0316,9.3351,0,0,2,2,3,2,1,0,0,2,"Prairie",0,"n","y","y","CKB",35
"160","CONSISTEST_T001_L036_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,36,0.023881,0.025172,2.7269,1.2707,3.9921,4.66,0.465,2,2.7269,1.2707,3.9921,4.66,0.465,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2.7269,0,0,0,0,0,0,0,0,0,3.9921,0,0,0,0,0,0,0,0,0,1.2707,0,0,0,0,0,0,0,0,0,0.4651,0,0,0,0,0,0,0,0,0,2,"Corn",3,"y","y","y","CKB",36
"161","CONSISTEST_T001_L037_2011.06.06_155541_001_CKB.jpg","6/6/2011","18:57:33",1,37,0.023881,0.025172,20.3811,4.6149,14.4983,2.2643,0.913,7,19.1333,4.3548,13.681,2.276,0.871,6,1.2478,0.2601,0.8172,2.0847,0.043,1,0,0,0,0,0,0,10,1.8968,0,2.452,3.9479,0.5088,11.5756,0,0,0,0,0.2923,0,1.1337,2.3996,0.3596,10.313,0,0,0,0,0.093,0,0.3609,0.7638,0.1145,3.2827,0,0,0,0,0.0036,0,0.0417,0.1162,0.0202,0.7325,0,0,0,0,1,0,1,2,0,2,0,0,0,0,"Switch",0,"y","y","y","CKB",37
"162","CONSISTEST_T001_L038_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,38,0.023881,0.025172,1.6352,0.2807,0.882,1.7168,0.038,3,1.6352,0.2807,0.882,1.7168,0.038,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.6352,0,0,0,0,0,0,0,0,0,0.882,0,0,0,0,0,0,0,0,0,0.2807,0,0,0,0,0,0,0,0,0,0.0379,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Corn",0,"y","y","y","CKB",38
"163","CONSISTEST_T001_L039_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,39,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"y","n","n","CKB",39
"164","CONSISTEST_T001_L040_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,40,0.023881,0.025172,18.2531,5.438,17.0839,2.9792,1.386,2,18.2531,5.438,17.0839,2.9792,1.386,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.9753,1.2976,4.2588,0,0,10.7215,0,0,0,0,0.9135,0.7134,2.9828,0,0,12.4742,0,0,0,0,0.2908,0.2271,0.9495,0,0,3.9707,0,0,0,0,0.0336,0.0312,0.1665,0,0,1.1553,0,0,0,0,1,0,0,0,0,1,0,0,"Misc",4,"y","y","y","CKB",40
"165","CONSISTEST_T001_L041_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,41,0.023881,0.025172,7.4559,1.8286,5.7449,2.4526,0.352,1,7.4559,1.8286,5.7449,2.4526,0.352,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7.4559,0,0,0,0,0,0,0,0,0,5.7449,0,0,0,0,0,0,0,0,0,1.8286,0,0,0,0,0,0,0,0,0,0.3522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Corn",0,"y","y","y","CKB",41
"166","CONSISTEST_T001_L042_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,42,0.023881,0.025172,4.4314,1.4051,4.4142,3.1708,0.362,2,4.4314,1.4051,4.4142,3.1708,0.362,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2.7226,0,1.7088,0,0,0,0,0,0,0,2.3075,0,2.1066,0,0,0,0,0,0,0,0.7345,0,0.6706,0,0,0,0,0,0,0,0.1556,0,0.2067,0,0,0,0,0,0,0,1,0,1,0,0,"Switch",9,"y","y","y","CKB",42
"167","CONSISTEST_T001_L043_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,43,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",6,"y","n","n","CKB",43
"168","CONSISTEST_T001_L044_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,44,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",12,"y","y","n","CKB",44
"169","CONSISTEST_T001_L045_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,45,0.023881,0.025172,10.4819,4.8134,15.1217,4.5921,1.749,1,10.4819,4.8134,15.1217,4.5921,1.749,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2.5071,1.0113,6.9636,0,0,0,0,0,0,0,3.0926,1.3502,10.6789,0,0,0,0,0,0,0,0.9844,0.4298,3.3992,0,0,0,0,0,0,0,0.3036,0.1435,1.3034,0,0,0,0,0,0,0,0,0,1,"Prairie",0,"y","y","y","CKB",45
"170","CONSISTEST_T001_L046_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,46,0.023881,0.025172,170.8363,8.3799,26.3262,0.4905,0.323,64,170.8363,8.3799,26.3262,0.4905,0.323,64,0,0,0,0,0,0,0,0,0,0,0,0,10,170.8363,0,0,0,0,0,0,0,0,0,26.3262,0,0,0,0,0,0,0,0,0,8.3799,0,0,0,0,0,0,0,0,0,0.3228,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,"Corn",0,"y","y","y","CKB",46
"171","CONSISTEST_T001_L047_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,47,0.023881,0.025172,51.5279,18.1806,57.116,3.5283,5.858,14,51.5279,18.1806,57.116,3.5283,5.858,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3.1172,6.9524,4.1892,9.5608,6.5496,1.4947,3.1602,16.5037,0,0,1.3036,3.8679,3.1134,8.7257,6.5849,1.7738,4.2758,27.4709,0,0,0.4149,1.2312,0.991,2.7775,2.096,0.5646,1.361,8.7443,0,0,0.0437,0.1719,0.1845,0.6342,0.5269,0.1676,0.4605,3.6806,0,0,3,3,2,2,1,0,1,2,"Corn",0,"y","y","y","CKB",47
"172","CONSISTEST_T001_L048_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,48,0.023881,0.025172,43.9898,12.5836,39.5326,2.8606,3.158,11,43.9898,12.5836,39.5326,2.8606,3.158,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19.2626,4.7957,0,0,19.9314,0,0,0,0,0,11.4999,3.4609,0,0,24.5718,0,0,0,0,0,3.6605,1.1016,0,0,7.8214,0,0,0,0,0,0.548,0.1993,0,0,2.4106,0,0,0,0,0,6,3,0,0,2,0,0,"Switch",0,"y","y","y","CKB",48
"173","CONSISTEST_T001_L049_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,49,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","CKB",49
"174","CONSISTEST_T001_L050_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,50,0.023881,0.025172,18.2485,5.4058,16.9828,2.9623,1.348,2,18.2485,5.4058,16.9828,2.9623,1.348,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.3577,0.8716,2.3544,4.7694,5.8953,0,0,0,0,0,2.3723,0.6161,1.9848,5.149,6.8605,0,0,0,0,0,0.7551,0.1961,0.6318,1.639,2.1838,0,0,0,0,0,0.1028,0.0347,0.1332,0.4424,0.6357,0,0,0,0,0,1,0,0,1,0,0,0,"Misc",4,"y","y","y","CKB",50
"175","CONSISTEST_T001_L051_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,51,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","CKB",51
"176","CONSISTEST_T001_L052_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,52,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","CKB",52
"177","CONSISTEST_T001_L053_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,53,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n","CKB",53
"178","CONSISTEST_T001_L054_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,54,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","CKB",54
"179","CONSISTEST_T001_L055_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,55,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n","CKB",55
"180","CONSISTEST_T001_L056_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,56,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","CKB",56
"181","CONSISTEST_T001_L057_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,57,0.023881,0.025172,27.0376,4.4897,14.1048,1.6605,0.63,8,27.0376,4.4897,14.1048,1.6605,0.63,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.3399,11.2866,11.2784,0,3.1327,0,0,0,0,0,0.413,4.7152,6.3215,0,2.6552,0,0,0,0,0,0.1315,1.5009,2.0122,0,0.8452,0,0,0,0,0,0.0101,0.1577,0.283,0,0.1791,0,0,0,0,0,2,3,2,0,1,0,0,0,0,"Switch",8,"y","y","y","CKB",57
"182","CONSISTEST_T001_L058_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,58,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n","CKB",58
"183","CONSISTEST_T001_L059_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,59,0.023881,0.025172,27.4138,5.0342,15.8155,1.8364,0.823,8,27.4138,5.0342,15.8155,1.8364,0.823,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.5154,8.9626,10.8033,3.0389,0,3.0937,0,0,0,0,0.4673,3.8853,5.7842,2.3415,0,3.3372,0,0,0,0,0.1488,1.2367,1.8412,0.7453,0,1.0623,0,0,0,0,0.0115,0.1353,0.2465,0.1436,0,0.2865,0,0,0,0,1,4,1,1,0,1,0,0,0,"Switch",8,"y","y","y","CKB",59
"184","CONSISTEST_T001_L060_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,60,0.023881,0.025172,2.6277,0.6253,1.9645,2.3797,0.118,1,2.6277,0.6253,1.9645,2.3797,0.118,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.783,0.8447,0,0,0,0,0,0,0,0,1.2587,0.7058,0,0,0,0,0,0,0,0,0.4007,0.2247,0,0,0,0,0,0,0,0,0.0708,0.0469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Corn",0,"y","y","y","CKB",60
"185","CONSISTEST_T001_L061_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,61,0.023881,0.025172,7.0756,1.0778,3.386,1.5232,0.132,3,7.0756,1.0778,3.386,1.5232,0.132,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2.7924,4.2832,0,0,0,0,0,0,0,0,1.0758,2.3102,0,0,0,0,0,0,0,0,0.3424,0.7354,0,0,0,0,0,0,0,0,0.033,0.0992,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"Prairie",11,"y","y","y","CKB",61
"186","CONSISTEST_T001_L062_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,62,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n","CKB",62
"187","CONSISTEST_T001_L063_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,63,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","CKB",63
"188","CONSISTEST_T001_L064_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,64,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","CKB",64
"189","CONSISTEST_T001_L065_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,65,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",1,"y","n","n","CKB",65
"190","CONSISTEST_T001_L066_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,66,0.023881,0.025172,29.7681,6.6474,20.8834,2.2331,1.21,7,29.7681,6.6474,20.8834,2.2331,1.21,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11.3893,8.9736,9.4051,0,0,0,0,0,0,0,6.2268,6.5102,8.1464,0,0,0,0,0,0,0,1.982,2.0723,2.5931,0,0,0,0,0,0,0,0.2712,0.3765,0.5621,0,0,0,0,0,0,0,4,1,2,0,0,0,0,"Prairie",0,"y","y","y","CKB",66
"191","CONSISTEST_T001_L067_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,67,0.023881,0.025172,91.759,35.6162,111.8916,3.8815,15.84,14,91.759,35.6162,111.8916,3.8815,15.84,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3.5248,13.3463,7.872,20.2457,22.9769,7.6966,0.642,15.4547,0,0,1.5401,7.8336,5.5444,18.3122,22.8841,8.9291,0.8457,46.0024,0,0,0.4902,2.4935,1.7648,5.829,7.2842,2.8422,0.2692,14.643,0,0,0.0539,0.3671,0.3114,1.3201,1.814,0.8245,0.0887,11.1113,0,0,2,2,3,3,1,3,0,0,"Corn",2,"y","y","y","CKB",67
"192","CONSISTEST_T001_L068_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,68,0.023881,0.025172,47.9599,10.3888,32.6372,2.1661,1.823,9,47.9599,10.3888,32.6372,2.1661,1.823,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4.896,7.0176,27.9684,8.0779,0,0,0,0,0,0,1.8975,4.295,19.6204,6.8243,0,0,0,0,0,0,0.604,1.3672,6.2454,2.1722,0,0,0,0,0,0,0.0586,0.2093,1.0968,0.4588,0,0,0,0,0,0,1,4,3,1,0,0,0,0,"Misc",0,"y","y","y","CKB",68
"193","CONSISTEST_T001_L069_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,69,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Misc",0,"n","n","n","CKB",69
"194","CONSISTEST_T001_L070_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,70,0.023881,0.025172,25.1394,4.5528,14.303,1.811,0.65,8,25.1394,4.5528,14.303,1.811,0.65,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25.1394,0,0,0,0,0,0,0,0,0,14.303,0,0,0,0,0,0,0,0,0,4.5528,0,0,0,0,0,0,0,0,0,0.6503,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"Misc",5,"y","y","y","CKB",70
"195","CONSISTEST_T001_L071_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,71,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switch",0,"n","n","n","CKB",71
"196","CONSISTEST_T001_L072_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,72,0.023881,0.025172,67.4717,23.0292,72.3484,3.4132,6.728,8,67.4717,23.0292,72.3484,3.4132,6.728,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15.8954,20.3255,4.0278,14.1344,0.0809,13.0078,0,0,0,0,11.2603,18.2735,4.2492,17.4207,0.108,21.0367,0,0,0,0,3.5843,5.8166,1.3526,5.5452,0.0344,6.6962,0,0,0,0,0.6357,1.3097,0.3571,1.7086,0.0115,2.7074,0,0,0,0,2,2,1,2,0,1,"Switch",0,"y","y","y","CKB",72
"197","CONSISTEST_T001_L073_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,73,0.023881,0.025172,5.0655,0.4152,1.3043,0.8196,0.028,2,5.0655,0.4152,1.3043,0.8196,0.028,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4.2268,0.8387,0,0,0,0,0,0,0,0,0.9927,0.3116,0,0,0,0,0,0,0,0,0.316,0.0992,0,0,0,0,0,0,0,0,0.0186,0.0092,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Misc",0,"y","y","y","CKB",73
"198","CONSISTEST_T001_L074_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,74,0.023881,0.025172,69.3909,18.1688,57.0789,2.6183,3.827,5,69.3909,18.1688,57.0789,2.6183,3.827,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14.9172,13.7,40.7737,0,0,0,0,0,0,0,9.197,10.2588,37.6232,0,0,0,0,0,0,0,2.9275,3.2655,11.9758,0,0,0,0,0,0,0,0.4512,0.6131,2.763,0,0,0,0,0,0,0,1,1,3,0,0,0,0,"Prairie",10,"y","y","y","CKB",74
"199","CONSISTEST_T001_L075_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,75,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prairie",0,"n","n","n","CKB",75
"200","CONSISTEST_T001_L076_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,76,0.023881,0.025172,17.5477,3.7227,11.6953,2.1215,0.799,6,17.5477,3.7227,11.6953,2.1215,0.799,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6.3536,1.321,0,1.1838,0,8.6894,0,0,0,0,1.4686,0.6107,0,0.9121,0,8.7038,0,0,0,0,0.4675,0.1944,0,0.2903,0,2.7705,0,0,0,0,0.027,0.0225,0,0.0559,0,0.6938,0,0,0,0,1,1,0,1,0,3,0,0,0,"Switch",0,"y","y","y","CKB",76
"201","CONSISTEST_T001_L077_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,77,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","CKB",77
"202","CONSISTEST_T001_L078_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,78,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","CKB",78
"203","CONSISTEST_T001_L079_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,79,0.023881,0.025172,16.2784,3.194,10.0342,1.9621,0.492,2,16.2784,3.194,10.0342,1.9621,0.492,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16.2784,0,0,0,0,0,0,0,0,0,10.0342,0,0,0,0,0,0,0,0,0,3.194,0,0,0,0,0,0,0,0,0,0.4922,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Misc",0,"y","y","y","CKB",79
"204","CONSISTEST_T001_L080_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,80,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"y","n","n","CKB",80
"205","CONSISTEST_T001_L081_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,81,0.023881,0.025172,72.3804,15.9061,49.9704,2.1976,2.794,5,72.3804,15.9061,49.9704,2.1976,2.794,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17.7753,54.6051,0,0,0,0,0,0,0,0,9.5872,40.3832,0,0,0,0,0,0,0,0,3.0517,12.8544,0,0,0,0,0,0,0,0,0.4115,2.3827,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,"Prairie",10,"y","y","y","CKB",81
"206","CONSISTEST_T001_L082_2011.06.06_155541_001_CKB.jpg","6/7/2011","09:58:41",1,82,0.023881,0.025172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corn",0,"n","n","n","CKB",82
